user_id,product_id,interaction_type,timestamp,rating
U00499,P0122,view,2025-06-06 05:29:19.867585,
U00152,P0135,cart,2026-02-26 05:29:19.867589,
U00017,P0110,view,2025-07-29 05:29:19.867594,
U00741,P0033,purchase,2025-11-12 05:29:19.867598,4.3
U00163,P0088,purchase,2025-12-21 05:29:19.867603,4.6
U00422,P0116,cart,2026-02-18 05:29:19.867608,
U00931,P0150,view,2026-02-27 05:29:19.867612,
U00748,P0181,view,2026-01-25 05:29:19.867616,
U00450,P0069,view,2025-12-18 05:29:19.867621,
U00678,P0061,view,2025-11-18 05:29:19.867628,
U00470,P0020,cart,2026-02-12 05:29:19.867634,
U00883,P0046,view,2025-10-21 05:29:19.867638,
U00509,P0158,view,2025-07-12 05:29:19.867642,
U00851,P0176,purchase,2025-05-31 05:29:19.867646,4.2
U00452,P0105,purchase,2025-07-24 05:29:19.867651,4.7
U00538,P0143,purchase,2025-03-02 05:29:19.867656,4.6
U00228,P0143,purchase,2026-02-03 05:29:19.867661,4.8
U00983,P0153,purchase,2025-07-24 05:29:19.867666,4.6
U00914,P0085,purchase,2025-03-27 05:29:19.867671,3.5
U00177,P0033,cart,2025-10-02 05:29:19.867676,
U00243,P0113,purchase,2025-07-02 05:29:19.867685,4.7
U00094,P0102,cart,2026-01-27 05:29:19.867689,
U00580,P0172,purchase,2025-12-22 05:29:19.867694,4.9
U00041,P0123,view,2026-01-02 05:29:19.867699,
U00338,P0023,view,2025-05-30 05:29:19.867703,
U00144,P0020,cart,2025-06-30 05:29:19.867708,
U00558,P0081,view,2025-03-26 05:29:19.867713,
U00049,P0182,view,2025-05-30 05:29:19.867717,
U00340,P0002,purchase,2026-02-24 05:29:19.867722,4.7
U00722,P0179,view,2026-01-27 05:29:19.867726,
U00565,P0033,purchase,2025-05-13 05:29:19.867731,4.4
U00209,P0026,view,2025-07-19 05:29:19.867736,
U00491,P0174,view,2026-01-12 05:29:19.867740,
U00616,P0185,purchase,2025-07-19 05:29:19.867745,4.6
U00384,P0090,cart,2025-10-06 05:29:19.867749,
U00263,P0009,purchase,2025-04-25 05:29:19.867754,4.1
U00239,P0072,cart,2025-04-20 05:29:19.867760,
U00614,P0143,cart,2025-09-12 05:29:19.867764,
U00620,P0133,view,2025-08-15 05:29:19.867769,
U00510,P0192,view,2025-07-04 05:29:19.867773,
U00153,P0063,purchase,2025-04-02 05:29:19.867777,3.8
U00374,P0164,view,2026-01-27 05:29:19.867782,
U00455,P0103,purchase,2025-09-18 05:29:19.867787,4.5
U00910,P0154,purchase,2026-02-27 05:29:19.867791,4.5
U00869,P0059,cart,2025-09-27 05:29:19.867795,
U00156,P0117,view,2025-12-06 05:29:19.867800,
U00246,P0077,cart,2025-08-09 05:29:19.867804,
U00229,P0169,purchase,2025-07-11 05:29:19.867810,4.5
U00405,P0045,view,2025-03-03 05:29:19.867814,
U00640,P0036,view,2026-02-14 05:29:19.867818,
U00736,P0088,purchase,2026-02-17 05:29:19.867823,5.0
U00268,P0124,purchase,2025-08-04 05:29:19.867828,4.0
U00706,P0161,purchase,2025-08-12 05:29:19.867833,3.7
U00378,P0003,purchase,2025-03-02 05:29:19.867838,3.9
U00326,P0132,purchase,2025-07-24 05:29:19.867843,4.3
U00932,P0098,purchase,2025-10-27 05:29:19.867848,4.7
U00997,P0157,view,2025-04-03 05:29:19.867853,
U00345,P0168,cart,2025-06-06 05:29:19.867857,
U00667,P0156,view,2026-02-13 05:29:19.867862,
U00621,P0025,purchase,2025-05-22 05:29:19.867866,4.7
U00685,P0065,purchase,2025-06-21 05:29:19.867871,5.0
U00458,P0044,cart,2025-09-24 05:29:19.867877,
U00611,P0143,purchase,2025-05-17 05:29:19.867881,4.9
U00968,P0002,view,2025-08-16 05:29:19.867890,
U00244,P0157,cart,2025-06-24 05:29:19.867895,
U00716,P0117,view,2025-11-15 05:29:19.867899,
U00052,P0074,cart,2025-11-02 05:29:19.867903,
U00230,P0163,cart,2025-10-03 05:29:19.867907,
U00334,P0018,purchase,2025-11-26 05:29:19.867912,3.7
U00037,P0118,cart,2025-03-20 05:29:19.867916,
U00840,P0131,cart,2026-01-30 05:29:19.867920,
U00932,P0082,purchase,2025-11-17 05:29:19.867925,3.6
U00290,P0013,cart,2025-12-13 05:29:19.867930,
U00312,P0106,view,2025-12-06 05:29:19.867934,
U00783,P0067,cart,2025-06-13 05:29:19.867938,
U00461,P0016,cart,2025-09-26 05:29:19.867942,
U00994,P0162,cart,2025-03-19 05:29:19.867947,
U00513,P0100,purchase,2025-05-26 05:29:19.867951,3.8
U00743,P0128,view,2025-05-22 05:29:19.867956,
U00012,P0135,view,2025-04-01 05:29:19.867960,
U00804,P0145,cart,2025-10-14 05:29:19.867965,
U00418,P0146,purchase,2025-06-13 05:29:19.867970,5.0
U00633,P0155,view,2025-09-01 05:29:19.867974,
U00224,P0096,purchase,2025-05-03 05:29:19.867979,4.1
U00102,P0062,view,2025-09-14 05:29:19.867983,
U00101,P0113,cart,2025-08-02 05:29:19.867987,
U00996,P0064,cart,2025-07-18 05:29:19.867991,
U00198,P0162,view,2025-04-04 05:29:19.867997,
U00705,P0062,purchase,2025-04-14 05:29:19.868003,4.0
U00578,P0070,purchase,2025-03-10 05:29:19.868008,4.2
U00545,P0079,view,2025-09-30 05:29:19.868012,
U00738,P0048,view,2026-01-03 05:29:19.868016,
U00117,P0199,view,2025-04-25 05:29:19.868020,
U00755,P0131,purchase,2025-12-25 05:29:19.868025,4.4
U00440,P0143,purchase,2026-02-02 05:29:19.868030,4.2
U00311,P0051,purchase,2025-05-02 05:29:19.868035,3.7
U00712,P0044,cart,2025-05-12 05:29:19.868039,
U00249,P0100,view,2025-10-12 05:29:19.868043,
U00902,P0067,purchase,2025-09-06 05:29:19.868047,3.8
U00904,P0114,purchase,2025-05-28 05:29:19.868052,4.2
U00677,P0035,cart,2025-12-03 05:29:19.868057,
U00662,P0097,view,2025-03-10 05:29:19.868061,
U00728,P0043,view,2025-04-08 05:29:19.868065,
U00448,P0030,cart,2025-05-01 05:29:19.868069,
U00512,P0119,cart,2025-08-15 05:29:19.868073,
U00055,P0090,cart,2025-10-18 05:29:19.868080,
U00051,P0151,view,2025-05-15 05:29:19.868084,
U00080,P0106,view,2025-11-03 05:29:19.868088,
U00791,P0072,purchase,2025-03-24 05:29:19.868093,4.2
U00567,P0182,cart,2025-10-25 05:29:19.868097,
U00206,P0145,purchase,2026-02-26 05:29:19.868102,4.0
U00461,P0058,view,2025-04-16 05:29:19.868107,
U00857,P0070,view,2025-05-26 05:29:19.868111,
U00959,P0025,cart,2025-08-08 05:29:19.868115,
U00279,P0081,purchase,2025-03-13 05:29:19.868120,4.3
U00525,P0158,view,2025-11-25 05:29:19.868124,
U00598,P0028,view,2026-02-14 05:29:19.868129,
U01000,P0148,view,2025-06-15 05:29:19.868133,
U00184,P0121,purchase,2025-10-08 05:29:19.868138,4.4
U00754,P0039,purchase,2025-04-23 05:29:19.868143,3.9
U00472,P0105,cart,2025-03-10 05:29:19.868148,
U00943,P0037,purchase,2026-02-06 05:29:19.868152,4.0
U00894,P0099,cart,2025-03-17 05:29:19.868157,
U00809,P0199,cart,2026-02-25 05:29:19.868161,
U00133,P0029,view,2025-04-27 05:29:19.868165,
U00372,P0158,cart,2025-03-14 05:29:19.868170,
U00584,P0175,view,2025-10-29 05:29:19.868174,
U00844,P0158,cart,2026-02-02 05:29:19.868178,
U00196,P0002,view,2025-11-08 05:29:19.868183,
U00492,P0070,view,2025-05-24 05:29:19.868187,
U00331,P0136,view,2025-04-12 05:29:19.868192,
U00904,P0019,view,2025-05-29 05:29:19.868196,
U00730,P0133,view,2025-10-24 05:29:19.868200,
U00384,P0184,purchase,2025-10-03 05:29:19.868205,3.7
U00892,P0157,purchase,2025-05-21 05:29:19.868210,4.7
U00022,P0021,cart,2025-12-12 05:29:19.868214,
U00968,P0149,purchase,2025-08-30 05:29:19.868219,4.8
U00834,P0031,view,2026-02-02 05:29:19.868224,
U00861,P0173,purchase,2025-10-07 05:29:19.868231,3.7
U00845,P0015,view,2025-03-27 05:29:19.868235,
U00094,P0058,cart,2025-11-27 05:29:19.868240,
U00539,P0056,view,2025-10-26 05:29:19.868244,
U00075,P0171,cart,2025-09-04 05:29:19.868248,
U00163,P0127,cart,2025-07-22 05:29:19.868253,
U00505,P0002,cart,2026-02-11 05:29:19.868257,
U00181,P0086,cart,2025-12-21 05:29:19.868261,
U00176,P0039,cart,2026-02-15 05:29:19.868266,
U00201,P0074,cart,2025-03-18 05:29:19.868270,
U00780,P0082,view,2025-10-27 05:29:19.868274,
U00168,P0038,cart,2025-06-19 05:29:19.868278,
U00869,P0065,cart,2026-01-29 05:29:19.868282,
U00145,P0187,purchase,2026-02-24 05:29:19.868287,4.1
U00390,P0057,cart,2025-03-24 05:29:19.868291,
U00095,P0082,purchase,2025-07-12 05:29:19.868296,4.3
U00205,P0153,cart,2025-10-24 05:29:19.868300,
U00806,P0127,cart,2026-01-20 05:29:19.868304,
U00094,P0060,cart,2025-10-19 05:29:19.868308,
U00833,P0018,purchase,2025-11-25 05:29:19.868313,4.5
U00280,P0039,view,2026-02-13 05:29:19.868318,
U00219,P0097,view,2025-06-06 05:29:19.868322,
U00798,P0121,view,2025-05-05 05:29:19.868326,
U00673,P0028,cart,2025-06-20 05:29:19.868330,
U00787,P0198,view,2025-07-06 05:29:19.868334,
U00018,P0049,purchase,2025-04-11 05:29:19.868339,4.0
U00646,P0107,view,2025-11-27 05:29:19.868344,
U00039,P0180,cart,2025-12-09 05:29:19.868348,
U00742,P0111,purchase,2025-09-21 05:29:19.868353,3.8
U00464,P0143,purchase,2025-08-12 05:29:19.868357,4.3
U00580,P0007,cart,2025-06-15 05:29:19.868362,
U00970,P0131,view,2025-08-04 05:29:19.868367,
U00095,P0054,view,2025-08-11 05:29:19.868371,
U00009,P0095,purchase,2025-04-08 05:29:19.868375,4.9
U00304,P0099,cart,2025-10-14 05:29:19.868381,
U00530,P0091,view,2025-09-15 05:29:19.868385,
U00212,P0081,purchase,2026-01-01 05:29:19.868390,4.8
U00982,P0150,view,2025-04-12 05:29:19.868394,
U00843,P0153,purchase,2025-12-01 05:29:19.868399,5.0
U00774,P0162,purchase,2025-07-31 05:29:19.868404,4.2
U00434,P0037,purchase,2025-07-06 05:29:19.868409,4.3
U00924,P0155,cart,2026-02-19 05:29:19.868413,
U00676,P0166,cart,2025-06-17 05:29:19.868418,
U00657,P0011,view,2025-08-21 05:29:19.868422,
U00919,P0043,view,2025-12-28 05:29:19.868426,
U00046,P0159,view,2025-08-04 05:29:19.868430,
U00435,P0114,cart,2025-05-04 05:29:19.868435,
U00273,P0060,purchase,2026-02-21 05:29:19.868440,4.7
U00215,P0108,view,2025-03-23 05:29:19.868444,
U00004,P0064,view,2025-06-26 05:29:19.868449,
U00332,P0111,view,2025-12-29 05:29:19.868453,
U00587,P0013,cart,2025-12-06 05:29:19.868457,
U00682,P0038,cart,2025-09-09 05:29:19.868463,
U00551,P0069,view,2025-07-28 05:29:19.868470,
U00948,P0029,view,2025-12-02 05:29:19.868474,
U00676,P0194,purchase,2025-06-23 05:29:19.868479,3.9
U00343,P0096,purchase,2025-09-09 05:29:19.868484,4.4
U00822,P0024,cart,2025-05-16 05:29:19.868488,
U00016,P0013,purchase,2025-08-20 05:29:19.868493,3.6
U00235,P0004,view,2025-07-19 05:29:19.868497,
U00827,P0029,cart,2025-06-09 05:29:19.868501,
U00933,P0037,view,2025-03-05 05:29:19.868506,
U00201,P0037,view,2025-08-19 05:29:19.868510,
U00484,P0171,view,2026-01-01 05:29:19.868514,
U00435,P0174,cart,2025-10-29 05:29:19.868518,
U00273,P0035,view,2025-11-24 05:29:19.868522,
U00845,P0147,view,2025-03-01 05:29:19.868526,
U00709,P0068,view,2025-11-06 05:29:19.868530,
U00240,P0163,purchase,2025-07-14 05:29:19.868535,4.0
U00332,P0177,view,2025-10-15 05:29:19.868539,
U00787,P0154,purchase,2025-12-26 05:29:19.868544,4.1
U00606,P0081,cart,2025-12-16 05:29:19.868548,
U00202,P0125,purchase,2025-10-12 05:29:19.868553,3.5
U00775,P0069,view,2025-04-15 05:29:19.868557,
U00698,P0014,purchase,2025-05-19 05:29:19.868562,4.4
U00771,P0148,cart,2025-10-26 05:29:19.868567,
U00774,P0100,view,2025-10-11 05:29:19.868571,
U00071,P0197,purchase,2025-10-12 05:29:19.868575,4.8
U00810,P0062,cart,2025-08-04 05:29:19.868580,
U00612,P0012,cart,2026-01-06 05:29:19.868584,
U00663,P0115,purchase,2025-06-29 05:29:19.868588,3.9
U00169,P0164,view,2025-05-05 05:29:19.868592,
U00449,P0090,purchase,2025-07-30 05:29:19.868597,4.4
U00224,P0037,purchase,2026-02-09 05:29:19.868602,4.7
U00170,P0166,cart,2025-06-24 05:29:19.868606,
U00892,P0009,view,2025-09-05 05:29:19.868610,
U00096,P0174,view,2025-11-29 05:29:19.868615,
U00365,P0044,view,2025-10-16 05:29:19.868619,
U00584,P0157,purchase,2025-05-03 05:29:19.868624,4.4
U00109,P0136,view,2025-08-04 05:29:19.868628,
U00817,P0086,view,2025-05-19 05:29:19.868632,
U00289,P0007,cart,2025-03-28 05:29:19.868636,
U00440,P0107,cart,2025-04-14 05:29:19.868641,
U00711,P0162,purchase,2025-08-25 05:29:19.868645,4.4
U00264,P0101,purchase,2025-11-13 05:29:19.868650,4.4
U00849,P0081,purchase,2025-06-21 05:29:19.868655,3.5
U00140,P0038,view,2025-08-14 05:29:19.868660,
U00668,P0157,cart,2025-05-07 05:29:19.868664,
U00534,P0066,cart,2025-10-24 05:29:19.868668,
U00193,P0121,purchase,2025-07-26 05:29:19.868672,4.1
U00834,P0093,view,2025-03-12 05:29:19.868677,
U00417,P0098,view,2025-12-12 05:29:19.868682,
U00327,P0108,view,2026-02-28 05:29:19.868686,
U00428,P0090,cart,2026-01-17 05:29:19.868693,
U00357,P0124,purchase,2025-05-24 05:29:19.868698,4.1
U00333,P0054,view,2025-03-01 05:29:19.868703,
U00108,P0019,purchase,2025-05-17 05:29:19.868708,4.3
U00303,P0097,purchase,2025-08-05 05:29:19.868713,4.3
U00245,P0196,purchase,2025-04-09 05:29:19.868717,4.4
U00596,P0111,purchase,2025-09-02 05:29:19.868722,3.8
U00475,P0117,cart,2025-03-31 05:29:19.868727,
U00647,P0131,purchase,2025-09-21 05:29:19.868731,4.5
U00096,P0156,view,2025-06-14 05:29:19.868736,
U00819,P0131,view,2025-08-11 05:29:19.868740,
U00748,P0148,cart,2025-11-28 05:29:19.868745,
U00049,P0196,purchase,2025-07-09 05:29:19.868749,4.1
U00989,P0150,view,2025-11-18 05:29:19.868754,
U00246,P0001,view,2025-05-16 05:29:19.868758,
U00763,P0163,purchase,2026-01-09 05:29:19.868763,5.0
U00469,P0174,purchase,2026-02-23 05:29:19.868768,4.4
U00812,P0051,cart,2025-11-04 05:29:19.868772,
U00331,P0153,view,2025-10-01 05:29:19.868776,
U00830,P0084,cart,2025-09-24 05:29:19.868780,
U00743,P0197,cart,2025-11-08 05:29:19.868784,
U00400,P0080,cart,2025-12-24 05:29:19.868788,
U00989,P0166,view,2025-09-07 05:29:19.868792,
U00418,P0019,cart,2026-02-03 05:29:19.868796,
U00468,P0122,view,2025-03-08 05:29:19.868801,
U00171,P0175,view,2026-02-08 05:29:19.868805,
U00965,P0092,purchase,2025-11-27 05:29:19.868809,3.9
U00064,P0089,purchase,2025-09-15 05:29:19.868814,4.8
U00209,P0126,cart,2025-09-28 05:29:19.868818,
U00954,P0090,purchase,2025-10-09 05:29:19.868823,4.6
U00455,P0019,cart,2025-06-26 05:29:19.868827,
U00903,P0045,view,2025-05-05 05:29:19.868831,
U00100,P0024,cart,2025-09-07 05:29:19.868836,
U00423,P0140,purchase,2026-01-08 05:29:19.868841,3.8
U00403,P0113,cart,2025-10-03 05:29:19.868845,
U00849,P0116,cart,2025-10-24 05:29:19.868851,
U00109,P0107,cart,2025-03-13 05:29:19.868855,
U00277,P0100,purchase,2025-04-04 05:29:19.868860,4.2
U00257,P0187,cart,2025-09-17 05:29:19.868865,
U00600,P0110,view,2025-05-27 05:29:19.868869,
U00731,P0137,view,2025-07-19 05:29:19.868873,
U00567,P0064,cart,2025-03-12 05:29:19.868877,
U00788,P0200,view,2026-02-05 05:29:19.868882,
U00975,P0001,cart,2025-07-09 05:29:19.868886,
U00296,P0104,view,2025-09-01 05:29:19.868890,
U00946,P0022,view,2026-01-14 05:29:19.868894,
U00091,P0105,cart,2025-09-16 05:29:19.868899,
U00982,P0101,cart,2026-02-10 05:29:19.868903,
U00169,P0064,cart,2025-12-16 05:29:19.868907,
U00968,P0147,purchase,2025-06-25 05:29:19.868912,4.0
U00425,P0077,purchase,2025-12-17 05:29:19.868918,4.5
U00271,P0109,view,2026-02-19 05:29:19.868924,
U00762,P0107,purchase,2025-11-08 05:29:19.868929,4.0
U00797,P0088,view,2025-07-03 05:29:19.868934,
U00841,P0158,cart,2026-01-12 05:29:19.868938,
U00837,P0029,view,2026-01-16 05:29:19.868942,
U00267,P0147,purchase,2025-08-16 05:29:19.868946,4.4
U00419,P0084,cart,2025-12-13 05:29:19.868951,
U00656,P0037,view,2025-06-18 05:29:19.868955,
U00078,P0106,cart,2025-03-11 05:29:19.868959,
U00392,P0030,purchase,2025-05-03 05:29:19.868963,4.6
U00489,P0132,purchase,2025-09-22 05:29:19.868969,3.8
U00833,P0091,view,2026-01-01 05:29:19.868973,
U00983,P0153,view,2025-03-27 05:29:19.868977,
U00680,P0070,view,2025-04-21 05:29:19.868982,
U00604,P0139,cart,2025-05-14 05:29:19.868986,
U00250,P0038,view,2025-03-26 05:29:19.868990,
U00898,P0005,view,2025-09-07 05:29:19.868994,
U00953,P0011,purchase,2025-10-08 05:29:19.868999,4.4
U00555,P0062,cart,2025-08-31 05:29:19.869003,
U00690,P0018,purchase,2025-10-14 05:29:19.869008,4.9
U00095,P0026,cart,2025-10-14 05:29:19.869012,
U00416,P0098,purchase,2025-08-31 05:29:19.869017,3.8
U00122,P0095,view,2026-03-01 05:29:19.869021,
U00752,P0051,view,2025-10-08 05:29:19.869025,
U00802,P0150,purchase,2025-11-04 05:29:19.869030,4.3
U00593,P0101,cart,2026-01-12 05:29:19.869035,
U00153,P0094,purchase,2026-02-23 05:29:19.869040,3.9
U00002,P0015,view,2025-09-18 05:29:19.869044,
U00210,P0180,view,2025-04-09 05:29:19.869049,
U00526,P0113,cart,2025-09-06 05:29:19.869053,
U00492,P0198,purchase,2025-10-08 05:29:19.869058,3.6
U00387,P0187,cart,2025-06-04 05:29:19.869062,
U00884,P0038,purchase,2025-06-09 05:29:19.869066,3.8
U00917,P0008,view,2025-05-23 05:29:19.869071,
U00288,P0048,view,2025-08-11 05:29:19.869075,
U00906,P0137,view,2025-12-06 05:29:19.869079,
U00296,P0068,purchase,2025-07-22 05:29:19.869084,4.6
U00521,P0028,purchase,2025-12-24 05:29:19.869089,3.7
U00804,P0126,cart,2025-06-29 05:29:19.869093,
U00807,P0058,purchase,2025-08-14 05:29:19.869098,3.9
U00626,P0117,cart,2025-06-01 05:29:19.869103,
U00734,P0010,view,2025-03-06 05:29:19.869107,
U00486,P0093,purchase,2025-07-14 05:29:19.869112,4.7
U00636,P0009,view,2025-12-12 05:29:19.869116,
U00891,P0096,cart,2025-11-18 05:29:19.869120,
U00814,P0094,view,2025-06-24 05:29:19.869124,
U00424,P0073,cart,2026-02-07 05:29:19.869128,
U00954,P0199,cart,2026-01-08 05:29:19.869132,
U00132,P0154,view,2025-08-28 05:29:19.869136,
U00530,P0098,cart,2025-04-28 05:29:19.869140,
U00261,P0153,view,2025-05-20 05:29:19.869144,
U00917,P0080,purchase,2026-01-13 05:29:19.869152,4.0
U00246,P0043,cart,2025-05-03 05:29:19.869157,
U00479,P0121,purchase,2025-08-08 05:29:19.869162,4.5
U00230,P0199,purchase,2025-05-12 05:29:19.869167,4.7
U00282,P0058,cart,2026-01-10 05:29:19.869172,
U00984,P0155,purchase,2025-05-14 05:29:19.869177,4.1
U00019,P0168,view,2025-11-04 05:29:19.869181,
U00610,P0077,view,2025-08-11 05:29:19.869186,
U00780,P0195,view,2025-07-19 05:29:19.869190,
U00171,P0140,cart,2025-05-03 05:29:19.869194,
U00398,P0178,view,2025-05-09 05:29:19.869198,
U00508,P0108,cart,2025-08-31 05:29:19.869202,
U00766,P0186,view,2026-02-17 05:29:19.869206,
U00443,P0057,view,2025-04-13 05:29:19.869210,
U00431,P0014,cart,2025-12-17 05:29:19.869214,
U00356,P0114,view,2025-06-19 05:29:19.869218,
U00902,P0039,purchase,2025-08-13 05:29:19.869223,4.0
U00407,P0197,purchase,2025-04-11 05:29:19.869228,4.9
U00216,P0031,view,2025-03-11 05:29:19.869236,
U00224,P0120,purchase,2025-12-22 05:29:19.869241,4.8
U00767,P0003,purchase,2025-04-30 05:29:19.869245,3.6
U00965,P0111,cart,2026-01-20 05:29:19.869250,
U00192,P0061,view,2025-11-20 05:29:19.869254,
U00248,P0187,view,2025-12-17 05:29:19.869258,
U00098,P0014,cart,2025-03-28 05:29:19.869262,
U00891,P0172,purchase,2026-02-05 05:29:19.869267,4.8
U00544,P0134,cart,2025-05-27 05:29:19.869271,
U00663,P0026,purchase,2025-12-26 05:29:19.869276,3.7
U00123,P0193,purchase,2025-08-17 05:29:19.869281,4.0
U00675,P0073,purchase,2025-06-22 05:29:19.869286,4.9
U00668,P0189,cart,2025-07-10 05:29:19.869291,
U00656,P0013,view,2025-09-24 05:29:19.869295,
U00763,P0028,view,2025-08-09 05:29:19.869299,
U00319,P0120,view,2026-01-01 05:29:19.869303,
U00699,P0132,view,2025-10-07 05:29:19.869308,
U00838,P0171,view,2025-04-20 05:29:19.869312,
U00215,P0012,view,2025-03-24 05:29:19.869316,
U00257,P0068,purchase,2025-03-18 05:29:19.869321,3.9
U00967,P0010,cart,2025-03-01 05:29:19.869325,
U00045,P0089,purchase,2025-11-22 05:29:19.869330,4.9
U00950,P0136,purchase,2026-02-09 05:29:19.869335,4.0
U00212,P0031,cart,2025-10-02 05:29:19.869340,
U00884,P0190,cart,2025-12-07 05:29:19.869344,
U00309,P0066,view,2026-01-22 05:29:19.869349,
U00854,P0047,view,2025-10-02 05:29:19.869353,
U00948,P0150,view,2026-01-03 05:29:19.869357,
U00541,P0080,cart,2025-10-01 05:29:19.869361,
U00711,P0174,purchase,2026-01-10 05:29:19.869365,4.6
U00078,P0173,purchase,2025-06-20 05:29:19.869370,4.2
U00558,P0124,purchase,2025-07-08 05:29:19.869375,4.4
U00280,P0142,view,2025-03-27 05:29:19.869379,
U00204,P0003,view,2025-10-09 05:29:19.869385,
U00791,P0063,cart,2025-10-02 05:29:19.869389,
U00383,P0087,purchase,2025-09-20 05:29:19.869394,3.7
U00638,P0016,view,2025-03-02 05:29:19.869398,
U00718,P0070,purchase,2025-05-14 05:29:19.869403,3.6
U00204,P0021,purchase,2025-11-03 05:29:19.869409,3.7
U00436,P0175,view,2025-05-14 05:29:19.869413,
U00770,P0148,cart,2025-06-29 05:29:19.869418,
U00417,P0181,purchase,2025-09-03 05:29:19.869422,4.0
U00368,P0003,cart,2025-10-21 05:29:19.869427,
U00524,P0042,purchase,2025-11-20 05:29:19.869431,4.0
U00808,P0096,purchase,2026-02-07 05:29:19.869436,4.9
U00550,P0027,purchase,2025-10-26 05:29:19.869441,4.2
U00200,P0102,view,2025-10-26 05:29:19.869445,
U00063,P0052,cart,2025-07-03 05:29:19.869450,
U00955,P0019,view,2025-11-30 05:29:19.869454,
U00656,P0119,view,2026-01-14 05:29:19.869458,
U00661,P0082,purchase,2025-12-17 05:29:19.869462,3.7
U00323,P0016,purchase,2025-07-24 05:29:19.869467,4.3
U00239,P0040,cart,2025-06-02 05:29:19.869471,
U00854,P0005,purchase,2025-11-29 05:29:19.869477,3.7
U00327,P0113,purchase,2026-02-01 05:29:19.869482,4.3
U00236,P0101,view,2025-06-20 05:29:19.869486,
U00939,P0025,cart,2025-12-18 05:29:19.869490,
U00785,P0148,purchase,2025-04-20 05:29:19.869495,4.2
U00018,P0159,cart,2025-12-23 05:29:19.869499,
U00578,P0196,cart,2025-11-22 05:29:19.869503,
U00893,P0104,cart,2025-11-10 05:29:19.869507,
U00540,P0078,view,2025-07-02 05:29:19.869511,
U00382,P0040,view,2026-02-14 05:29:19.869515,
U00424,P0158,purchase,2025-05-22 05:29:19.869520,4.3
U00621,P0029,view,2025-07-30 05:29:19.869525,
U00221,P0173,purchase,2026-02-23 05:29:19.869530,4.5
U00619,P0016,cart,2025-09-04 05:29:19.869534,
U00427,P0138,purchase,2025-10-15 05:29:19.869539,3.8
U00201,P0019,cart,2026-02-07 05:29:19.869543,
U00640,P0184,cart,2026-02-08 05:29:19.869548,
U00006,P0157,purchase,2025-12-21 05:29:19.869552,4.5
U00920,P0116,view,2025-04-10 05:29:19.869557,
U00634,P0179,cart,2025-12-17 05:29:19.869561,
U00659,P0086,cart,2025-04-17 05:29:19.869565,
U00853,P0060,cart,2025-06-21 05:29:19.869570,
U00061,P0138,cart,2025-03-02 05:29:19.869573,
U00053,P0005,purchase,2025-03-12 05:29:19.869578,3.9
U00989,P0160,purchase,2025-04-22 05:29:19.869583,3.9
U00825,P0074,cart,2025-05-02 05:29:19.869587,
U00327,P0171,view,2025-11-05 05:29:19.869591,
U00736,P0051,purchase,2025-03-04 05:29:19.869596,3.7
U00670,P0154,purchase,2025-04-17 05:29:19.869601,4.8
U00406,P0148,cart,2025-11-14 05:29:19.869606,
U00280,P0152,cart,2025-10-05 05:29:19.869610,
U00581,P0061,cart,2025-03-19 05:29:19.869614,
U00323,P0053,cart,2025-09-09 05:29:19.869621,
U00610,P0041,view,2025-07-10 05:29:19.869627,
U00891,P0023,view,2025-07-15 05:29:19.869631,
U00857,P0168,purchase,2025-12-17 05:29:19.869636,4.1
U00320,P0113,cart,2025-05-26 05:29:19.869640,
U00045,P0057,view,2025-11-09 05:29:19.869645,
U00778,P0186,cart,2025-08-05 05:29:19.869650,
U00516,P0008,view,2025-10-01 05:29:19.869654,
U00159,P0149,view,2026-02-06 05:29:19.869658,
U00860,P0048,view,2025-09-02 05:29:19.869662,
U00195,P0033,purchase,2025-06-21 05:29:19.869667,4.2
U00262,P0192,cart,2025-10-25 05:29:19.869671,
U00999,P0109,purchase,2025-11-07 05:29:19.869676,4.3
U00008,P0035,purchase,2025-11-05 05:29:19.869680,3.8
U00701,P0157,cart,2025-06-11 05:29:19.869685,
U00896,P0035,cart,2025-11-21 05:29:19.869689,
U00435,P0066,view,2026-03-01 05:29:19.869693,
U00040,P0050,purchase,2025-06-08 05:29:19.869697,3.8
U00820,P0123,purchase,2025-08-31 05:29:19.869702,4.8
U00664,P0135,view,2026-01-05 05:29:19.869707,
U00889,P0025,view,2026-01-06 05:29:19.869711,
U00061,P0153,view,2025-04-29 05:29:19.869715,
U00519,P0145,purchase,2025-08-02 05:29:19.869719,4.4
U00328,P0006,purchase,2025-09-17 05:29:19.869724,4.6
U00644,P0128,cart,2025-05-01 05:29:19.869728,
U00061,P0046,view,2025-08-18 05:29:19.869732,
U00500,P0192,view,2025-03-01 05:29:19.869737,
U00413,P0145,cart,2026-01-11 05:29:19.869741,
U00527,P0051,cart,2026-03-01 05:29:19.869746,
U00977,P0004,view,2025-12-04 05:29:19.869749,
U00764,P0081,view,2025-07-03 05:29:19.869753,
U00614,P0036,purchase,2025-10-07 05:29:19.869758,4.4
U00486,P0006,cart,2025-04-02 05:29:19.869762,
U00819,P0095,purchase,2026-02-09 05:29:19.869769,4.2
U00019,P0069,view,2025-05-12 05:29:19.869773,
U00318,P0110,view,2025-05-20 05:29:19.869778,
U00598,P0173,purchase,2025-07-11 05:29:19.869783,3.6
